AGE,EDUC,MARRIED,KIDS,OCCAT1,OCCAT2,INCOME,WAGEINC,YESFINRISK,NOFINRISK,SAVING,HSTOCKS,HBROK,HOUSECL,NETWORTH,RiskTolerance
63,14.0,1,0,2,1,269479.52736,0.0,0,0,0.0,1,1,1,11068468.059,0.3114143920627437
60,8.0,1,0,2,2,82640.388391,45512.097954,0,0,1767.3730134,1,1,1,284488.14272,0.8648648648673447
60,8.0,1,0,2,2,82640.388391,45512.097954,0,0,1767.3730134,1,1,1,272705.65597,0.8648648648673447
60,8.0,1,0,2,2,82640.388391,45512.097954,0,0,1767.3730134,1,1,1,299805.37551,0.8648648648673447
60,8.0,1,0,2,2,83838.075179,45512.097954,0,0,1767.3730134,1,1,1,289201.13743,0.8648648648673447
60,8.0,1,0,2,2,82640.388391,45512.097954,0,0,1767.3730134,1,1,1,293914.13213,0.8648648648673447
58,12.0,1,0,3,4,329363.86677,119768.67883,0,0,577.34185104,1,1,1,3535170.1963,0.9979666429649787
58,12.0,1,0,3,4,209595.18795,119768.67883,0,0,16613.306326,1,1,1,3689567.9028,0.9900377451893277
58,12.0,1,0,3,4,165280.77678,119768.67883,0,0,3911.785603,1,1,1,3616540.0499,0.9966860189869345
58,12.0,1,0,3,4,241932.73123,119768.67883,0,0,91903.396697,1,1,1,3772752.2593,0.9523809523819147
58,12.0,1,0,3,4,188036.82576,119768.67883,0,0,38882.206295,1,1,1,3654809.5668,0.9785932721716983
61,8.0,1,0,3,4,148513.16175,40721.350801,0,1,14138.984107,1,0,1,428646.86818,0.11095700416083543
61,8.0,1,0,3,4,148513.16175,40721.350801,0,1,14138.984107,1,0,1,439133.2814,0.20961775585522469
61,8.0,1,0,3,4,148513.16175,40721.350801,0,1,14138.984107,1,0,1,424994.29729,0.07235890014468226
61,8.0,1,0,3,4,148513.16175,40721.350801,0,1,14138.984107,1,0,1,425112.12216,0.07235890014468226
61,8.0,1,0,3,4,148513.16175,40721.350801,0,1,14138.984107,1,0,1,424169.52322,0.04754829123301959
60,13.0,2,0,2,1,4203880.6268,239537.35765,0,0,0.0,1,1,1,42105187.722,0.6933333333364716
60,13.0,2,0,2,1,3712829.0436,239537.35765,0,0,0.0,1,1,1,42716698.785,0.708860759496717
60,13.0,2,0,2,1,1712692.1072,239537.35765,0,0,0.0,1,1,1,36872585.354,0.47488584475579526
60,13.0,2,0,2,1,3904458.9298,239537.35765,0,0,0.0,1,1,1,34504305.516,0.6037215713323504
60,13.0,2,0,2,1,3078055.0458,239537.35765,0,0,0.0,1,1,1,43565037.831,0.7281323877093413
52,9.0,1,2,2,1,598843.39413,143722.41459,0,0,0.0,1,1,1,15779872.125,0.418702023732598
52,9.0,1,2,2,1,598843.39413,143722.41459,0,0,0.0,1,1,1,15747941.586,0.418702023732598
52,9.0,1,2,2,1,598843.39413,143722.41459,0,0,0.0,1,1,1,15883970.396,0.418702023732598
52,9.0,1,2,2,1,598843.39413,143722.41459,0,0,0.0,1,1,1,14846816.999,0.418702023732598
52,9.0,1,2,2,1,598843.39413,143722.41459,0,0,0.0,1,1,1,15274957.22,0.418702023732598
45,12.0,1,9,2,1,1293501.7313,419190.37589,0,0,0.0,0,0,1,7609012.1222,0.15151515151567108
45,12.0,1,9,2,1,1293501.7313,419190.37589,0,0,0.0,0,0,1,7608081.3057,0.15151515151567108
45,12.0,1,9,2,1,1293501.7313,419190.37589,0,0,0.0,0,0,1,7632706.703,0.15151515151567108
45,12.0,1,9,2,1,1233617.3919,419190.37589,0,0,0.0,0,0,1,7632706.703,0.15151515151567108
45,12.0,1,9,2,1,1257571.1277,419190.37589,0,0,0.0,0,0,1,7597477.0676,0.15151515151567108
61,14.0,1,0,1,1,673099.97501,311398.56495,0,0,0.0,1,1,1,28572530.383,0.9670595346026981
61,14.0,1,0,1,1,673099.97501,311398.56495,0,0,0.0,1,1,1,28572530.383,0.9670595346026981
61,14.0,1,0,1,1,673099.97501,311398.56495,0,0,0.0,1,1,1,28572530.383,0.9670595346026981
61,14.0,1,0,1,1,673099.97501,311398.56495,0,0,0.0,1,1,1,28572530.383,0.9670595346026981
61,14.0,1,0,1,1,673099.97501,311398.56495,0,0,0.0,1,1,1,28572530.383,0.9670595346026981
86,12.0,2,0,3,4,68507.684289,0.0,0,0,0.0,0,1,1,1596326.6532,0.7597790239797273
86,12.0,2,0,3,4,68507.684289,0.0,0,0,0.0,0,1,1,1598647.8031,0.7541165075433861
86,12.0,2,0,3,4,69705.371077,0.0,0,0,0.0,0,1,1,1603596.4475,0.7584386720413099
86,12.0,2,0,3,4,68507.684289,0.0,0,0,0.0,0,1,1,1605128.1708,0.7539353769711726
86,12.0,2,0,3,4,68507.684289,0.0,0,0,0.0,0,1,1,1592968.6444,0.7594091629844649
58,14.0,1,1,2,1,598843.39413,143722.41459,0,0,156707.07385,1,1,1,6130545.684,0.9126984126971832
58,14.0,1,1,2,1,598843.39413,143722.41459,0,0,156707.07385,1,1,1,6130545.684,0.9126984126971832
58,14.0,1,1,2,1,598843.39413,143722.41459,0,0,156707.07385,1,1,1,6131841.7576,0.9126984126971832
58,14.0,1,1,2,1,598843.39413,143722.41459,0,0,156707.07385,1,1,1,6131841.7576,0.9126984126971832
58,14.0,1,1,2,1,598843.39413,143722.41459,0,0,156707.07385,1,1,1,6130663.5089,0.9126984126971832
79,9.0,2,1,3,4,98210.316638,0.0,0,0,1531.7232783,0,0,1,2025055.9988,0.24265644954877214
79,9.0,2,1,3,4,74256.580873,0.0,0,0,2120.8476161,0,0,1,2064998.6289,0.2127659574469096
79,9.0,2,1,3,4,98210.316638,0.0,0,0,1413.8984107,0,0,1,2024349.0495,0.2403542061988563
79,9.0,2,1,3,4,75454.267661,0.0,0,0,2945.621689,0,0,1,2053687.4416,0.2043010752684247
79,9.0,2,1,3,4,98210.316638,0.0,0,0,1531.7232783,0,0,1,2135811.3743,0.1515755883532487
62,12.0,1,0,2,1,138931.66744,124559.42598,0,0,1767.3730134,1,1,1,3300981.4896,0.5504587155980447
62,12.0,1,0,2,1,135338.60707,124559.42598,0,0,1767.3730134,1,1,1,3302513.2128,0.5357142857150976
62,12.0,1,0,2,1,132943.2335,124559.42598,0,0,1767.3730134,1,1,1,3301099.3144,0.5
62,12.0,1,0,2,1,136536.29386,124559.42598,0,0,1767.3730134,1,1,1,3300863.6647,0.5555555555546824
62,12.0,1,0,2,1,137733.98065,124559.42598,0,0,1767.3730134,1,1,1,3299626.5036,0.6153846153846154
35,9.0,1,2,1,3,119768.67883,77849.641237,0,0,4141.5440947,1,1,1,322362.9464,0.0460475825021226
35,9.0,1,2,1,3,119768.67883,77849.641237,0,0,4147.4353381,1,1,1,336071.86974,0.04601226993872218
35,9.0,1,2,1,3,119768.67883,77849.641237,0,0,4141.5440947,1,1,1,255073.16454,0.0460475825021226
35,9.0,1,2,1,3,119768.67883,77849.641237,0,0,4141.5440947,1,1,1,270873.47928,0.0460475825021226
35,9.0,1,2,1,3,119768.67883,77849.641237,0,0,4141.5440947,1,1,1,335205.85696,0.0460475825021226
84,14.0,2,0,3,4,62279.71299,0.0,0,1,0.0,1,0,2,700115.36304,0.02941176470572653
84,14.0,2,0,3,4,46110.941348,0.0,0,1,0.0,1,0,2,229793.8392,0.020748844666454994
84,14.0,2,0,3,4,65992.542034,0.0,0,1,0.0,1,0,2,564286.85572,0.020550393138099865
84,14.0,2,0,3,4,36050.372327,0.0,0,1,0.0,1,0,2,577695.32565,0.03308823529411765
84,14.0,2,0,3,4,21797.899546,0.0,0,1,0.0,1,0,2,319187.56622,0.03141361256536194
63,9.0,1,2,2,1,1772576.4466,0.0,0,0,0.0,0,1,1,23164368.962,0.8315143955964652
63,9.0,1,2,2,1,1784553.3145,0.0,0,0,0.0,0,1,1,21821165.472,0.8315143955964652
63,9.0,1,2,2,1,1820483.9182,0.0,0,0,0.0,0,1,1,22740199.439,0.8315143955964652
63,9.0,1,2,2,1,1784553.3145,0.0,0,0,0.0,0,1,1,25721168.588,0.8315143955964652
63,9.0,1,2,2,1,1796530.1824,0.0,0,0,0.0,0,1,1,25566818.012,0.8315143955964652
80,8.0,2,1,3,4,129350.17313,0.0,0,0,0.0,1,1,1,2906621.6578,0.9968520461699895
80,8.0,2,1,3,4,130547.85992,0.0,0,0,0.0,1,1,1,4147435.3381,0.9985044865403746
80,8.0,2,1,3,4,128152.48634,0.0,0,0,0.0,1,1,1,2603929.5731,0.9956896551724096
80,8.0,2,1,3,4,130547.85992,0.0,0,0,0.0,1,1,1,2603929.5731,0.9956896551724096
80,8.0,2,1,3,4,129350.17313,0.0,0,0,0.0,1,1,1,2936195.6996,0.9969325153374233
59,12.0,1,0,2,1,3808643.9867,500633.0775,0,0,0.0,1,1,1,138909981.08,0.5687771291718172
59,12.0,1,0,2,1,5605174.1691,437155.67772,0,0,0.0,1,1,1,146996419.57,0.763859722804284
59,12.0,1,0,2,1,5030284.5107,323375.43283,0,0,0.0,1,1,1,140835357.25,0.6414287511051437
59,12.0,1,0,2,1,2814563.9524,356910.6629,0,0,0.0,1,1,1,140787049.05,0.6373937677066084
59,12.0,1,0,2,1,2551072.859,574889.65837,0,0,0.0,1,1,1,110998683.86,0.5007327796803114
40,14.0,1,2,2,1,324573.11962,119768.67883,1,0,76586.163914,1,1,1,1584744.4687,0.18888888888853264
40,14.0,1,2,2,1,323375.43283,119768.67883,1,0,76586.163914,1,1,1,1583566.22,0.18888888888853264
40,14.0,1,2,2,1,323375.43283,119768.67883,1,0,76586.163914,1,1,1,1583566.22,0.18888888888853264
40,14.0,1,2,2,1,324573.11962,119768.67883,1,0,76586.163914,1,1,1,1584744.4687,0.18888888888853264
40,14.0,1,2,2,1,323375.43283,119768.67883,1,0,76586.163914,1,1,1,1583566.22,0.18888888888853264
61,13.0,1,1,4,4,1233617.3919,1191698.3543,0,0,82477.407292,1,1,1,6938824.2755,0.8690660696892349
61,13.0,1,1,4,4,1233617.3919,1191698.3543,0,0,82477.407292,1,1,1,6911724.5559,0.8672370642017414
61,13.0,1,1,4,4,1233617.3919,1190500.6675,0,0,82477.407292,1,1,1,9916258.6787,0.9465570160027897
61,13.0,1,1,4,4,1233617.3919,1190500.6675,0,0,82477.407292,1,1,1,8855834.8707,0.9322763575912888
61,13.0,1,1,4,4,1233617.3919,1190500.6675,0,0,82477.407292,1,1,1,6859881.6142,0.8637476853269139
54,11.0,1,0,2,3,182048.39182,80245.014814,0,0,0.0,1,1,1,4862750.1091,0.5254515599332887
54,11.0,1,0,2,3,182048.39182,89826.50912,0,0,0.0,1,1,1,4940514.5217,0.528925619833389
54,11.0,1,0,2,3,182048.39182,71861.207296,0,0,0.0,1,1,1,4891852.8514,0.5324459234592771
54,11.0,1,0,2,3,182048.39182,83838.075179,0,0,0.0,1,1,1,4890556.7778,0.5324459234592771
54,11.0,1,0,2,3,182048.39182,86233.448755,0,0,0.0,1,1,1,4963019.0714,0.5220228384977161
71,12.0,2,0,3,4,80245.014814,0.0,0,0,0.0,0,1,1,1922077.0645,0.6960784313791976
71,12.0,2,0,3,4,79047.328026,0.0,0,0,0.0,0,1,1,1924433.5619,0.6926829268376696
71,12.0,2,0,3,4,80245.014814,0.0,0,0,0.0,0,1,1,1923255.3132,0.6893203883567945
71,12.0,2,0,3,4,79047.328026,0.0,0,0,0.0,0,1,1,1925611.8105,0.6893203883567945
71,12.0,2,0,3,4,79047.328026,0.0,0,0,0.0,0,1,1,1925611.8105,0.6908212560387662
79,13.0,1,0,2,2,531772.93399,202409.06722,0,0,0.0,1,1,1,24574968.277,0.33659066232809887
79,13.0,1,0,2,2,532970.62078,202409.06722,0,0,0.0,1,1,1,24585572.515,0.33677349267225487
79,13.0,1,0,2,2,532970.62078,202409.06722,0,0,0.0,1,1,1,24589107.261,0.3369506239885214
79,13.0,1,0,2,2,532970.62078,202409.06722,0,0,0.0,1,1,1,24599711.499,0.3369506239885214
79,13.0,1,0,2,2,532970.62078,202409.06722,0,0,0.0,1,1,1,24600889.748,0.3369506239885214
52,13.0,1,1,2,1,1832460.7861,598843.39413,0,0,176737.30134,1,1,1,35484137.114,0.5319148936189423
52,13.0,1,1,2,1,1832460.7861,598843.39413,0,0,176737.30134,1,1,1,23888991.898,0.5319148936189423
52,13.0,1,1,2,1,1832460.7861,598843.39413,0,0,176737.30134,1,1,1,35907128.389,0.5319148936189423
52,13.0,1,1,2,1,1832460.7861,598843.39413,0,0,176737.30134,1,1,1,30063014.958,0.5319148936189423
52,13.0,1,1,2,1,1832460.7861,598843.39413,0,0,176737.30134,1,1,1,35908306.638,0.5319148936189423
43,12.0,1,1,2,1,2694795.2736,239537.35765,0,0,1413898.4107,0,1,1,14884815.519,0.42710706150416
43,12.0,1,1,2,1,2694795.2736,239537.35765,0,0,1413898.4107,0,1,1,14884815.519,0.42710706150416
43,12.0,1,1,2,1,2694795.2736,239537.35765,0,0,1413898.4107,0,1,1,14884815.519,0.42710706150416
43,12.0,1,1,2,1,2694795.2736,239537.35765,0,0,1413898.4107,0,1,1,14884815.519,0.42710706150416
43,12.0,1,1,2,1,2694795.2736,239537.35765,0,0,1413898.4107,0,1,1,14885993.768,0.42710706150416
32,12.0,2,0,2,1,59884.339413,59884.339413,0,0,5891.243378,1,0,2,2962128.9529,0.0009514747859028064
32,12.0,2,0,2,1,59884.339413,59884.339413,0,0,5891.243378,1,0,2,2962128.9529,0.0009514747859028064
32,12.0,2,0,2,1,59884.339413,59884.339413,0,0,5891.243378,1,0,2,2962011.1281,0.0009514747859028064
32,12.0,2,0,2,1,61082.026202,59884.339413,0,0,5891.243378,1,0,2,2962128.9529,0.0009514747859028064
32,12.0,2,0,2,1,59884.339413,59884.339413,0,0,5891.243378,1,0,2,2962128.9529,0.0009514747859028064
52,13.0,1,3,4,4,3161893.121,2036067.5401,0,0,4712.9947024,0,1,1,50654442.287,0.9165902841442007
52,13.0,1,3,4,4,3161893.121,2036067.5401,0,0,4712.9947024,0,1,1,50655620.536,0.9165902841442007
52,13.0,1,3,4,4,3149916.2531,2036067.5401,0,0,4712.9947024,0,1,1,50656798.785,0.9165902841442007
52,13.0,1,3,4,4,3161893.121,2036067.5401,0,0,4712.9947024,0,1,1,50655620.536,0.9165902841442007
52,13.0,1,3,4,4,3149916.2531,2036067.5401,0,0,4712.9947024,0,1,1,50654442.287,0.9165902841442007
43,14.0,1,2,2,1,49572256.166,589261.89983,0,0,0.0,1,1,1,200739405.11,0.901395203010164
43,14.0,1,2,2,1,49572256.166,589261.89983,0,0,0.0,1,1,1,217290264.26,0.8823133826521682
43,14.0,1,2,2,1,49572256.166,589261.89983,0,0,0.0,1,1,1,200629827.98,0.8952539418455299
43,14.0,1,2,2,1,49572256.166,588064.21304,0,0,0.0,1,1,1,229822117.17,0.8936338473695654
43,14.0,1,2,2,1,49572256.166,588064.21304,0,0,0.0,1,1,1,216231018.7,0.8882124133293031
79,12.0,2,0,3,4,79047.328026,0.0,0,1,0.0,1,1,1,1183986.7467,0.8199721795169989
79,12.0,2,0,3,4,80245.014814,0.0,0,1,0.0,1,1,1,1183986.7467,0.8199721795169989
79,12.0,2,0,3,4,80245.014814,0.0,0,1,0.0,1,1,1,1182926.3228,0.8195317660298171
79,12.0,2,0,3,4,79047.328026,0.0,0,1,0.0,1,1,1,1182808.498,0.8195317660298171
79,12.0,2,0,3,4,79047.328026,0.0,0,1,0.0,1,1,1,1182808.498,0.8195317660298171
24,12.0,2,0,1,1,67070.460143,67070.460143,0,0,2356.4973512,1,1,1,63625.428482,0.3333333333333333
24,12.0,2,0,1,1,67070.460143,67070.460143,0,0,2356.4973512,1,1,1,62447.179807,0.3333333333333333
24,12.0,2,0,1,1,67070.460143,67070.460143,0,0,2356.4973512,1,1,1,63625.428482,0.3333333333333333
24,12.0,2,0,1,1,67070.460143,67070.460143,0,0,2356.4973512,1,1,1,63625.428482,0.3333333333333333
24,12.0,2,0,1,1,67070.460143,67070.460143,0,0,2356.4973512,1,1,1,63625.428482,0.3333333333333333
61,13.0,1,2,1,2,155699.28247,155699.28247,0,0,170374.75849,1,1,1,2579775.4752,0.011337868480731442
61,13.0,1,2,1,2,155699.28247,155699.28247,0,0,170374.75849,1,1,1,2579775.4752,0.011337868480731442
61,13.0,1,2,1,2,155699.28247,155699.28247,0,0,170374.75849,1,1,1,2579657.6504,0.011337868480731442
61,13.0,1,2,1,2,155699.28247,155699.28247,0,0,170374.75849,1,1,1,2579657.6504,0.011337868480731442
61,13.0,1,2,1,2,155699.28247,155699.28247,0,0,170374.75849,1,1,1,2582131.9726,0.011295180722738529
56,8.0,1,0,2,1,542552.11509,112582.5581,0,0,0.0,0,1,1,19555393.269,0.854700854700028
56,8.0,1,0,2,1,560517.41691,112582.5581,0,0,0.0,0,1,1,61420925.21,0.8571428571428571
56,8.0,1,0,2,1,579680.40552,112582.5581,0,0,0.0,0,1,1,40402147.086,0.8666666666666666
56,8.0,1,0,2,1,647948.55245,112582.5581,0,0,0.0,0,1,1,24270744.469,0.9166666666666667
56,8.0,1,0,2,1,528179.87363,112582.5581,0,0,0.0,0,1,1,87244601.433,0.8802816901401436
56,13.0,1,2,2,1,238339.67087,0.0,0,0,25921.470863,1,1,1,1776681.1779,0.4716981132095615
56,13.0,1,2,2,1,239537.35765,0.0,0,0,25921.470863,1,1,1,1777977.2515,0.4716981132095615
56,13.0,1,2,2,1,239537.35765,0.0,0,0,25886.123403,1,1,1,1776763.6553,0.47178712964844316
56,13.0,1,2,2,1,238339.67087,0.0,0,0,17673.730134,1,1,1,1778047.9464,0.4715201810645949
56,13.0,1,2,2,1,239537.35765,0.0,0,0,17673.730134,1,1,1,1777953.6865,0.4716981132095615
80,11.0,2,0,2,1,449132.5456,0.0,0,0,206193.51823,0,1,1,10220129.012,0.9232245681377456
80,11.0,2,0,2,1,449132.5456,0.0,0,0,206193.51823,0,1,1,9416563.4154,0.8960498960483186
80,11.0,2,0,2,1,449132.5456,0.0,0,0,206193.51823,0,1,1,10218950.763,0.9232245681377456
80,11.0,2,0,2,1,449132.5456,0.0,0,0,206193.51823,0,1,1,10207168.277,0.9232245681377456
80,11.0,2,0,2,1,449132.5456,0.0,0,0,206193.51823,0,1,1,9673421.6267,0.9070199907021606
62,9.0,2,0,2,1,21342778.567,317386.99889,0,0,0.0,1,1,1,334172532.88,0.4330708661420885
62,9.0,2,0,2,1,21342778.567,317386.99889,0,0,0.0,1,1,1,351184087.25,0.43807366789975516
62,9.0,2,0,2,1,21342778.567,317386.99889,0,0,0.0,1,1,1,312633793.61,0.4377605717725999
62,9.0,2,0,2,1,21342778.567,317386.99889,0,0,0.0,1,1,1,341165792.24,0.42378201908839724
62,9.0,2,0,2,1,21342778.567,317386.99889,0,0,0.0,1,1,1,299041634.71,0.42266750156738125
64,14.0,1,0,2,1,2155836.2189,142524.7278,0,0,0.0,1,1,1,10786513.151,0.9884169884168366
64,14.0,1,0,2,1,2155836.2189,142524.7278,0,0,0.0,1,1,1,10787691.399,0.9884169884168366
64,14.0,1,0,2,1,2155836.2189,142524.7278,0,0,0.0,1,1,1,10787691.399,0.9884169884168366
64,14.0,1,0,2,1,2155836.2189,142524.7278,0,0,0.0,1,1,1,10785334.902,0.9884169884168366
64,14.0,1,0,2,1,2155836.2189,142524.7278,0,0,0.0,1,1,1,10786513.151,0.9884169884168366
65,14.0,1,0,2,1,3066078.178,0.0,0,1,0.0,1,1,1,13308318.791,0.689990281831797
65,14.0,1,0,2,1,3054101.3101,0.0,0,1,0.0,1,1,1,13309497.04,0.689990281831797
65,14.0,1,0,2,1,3054101.3101,0.0,0,1,0.0,1,1,1,13308318.791,0.689990281831797
65,14.0,1,0,2,1,3054101.3101,0.0,0,1,0.0,1,1,1,13308318.791,0.689990281831797
65,14.0,1,0,2,1,3066078.178,0.0,0,1,0.0,1,1,1,13307140.542,0.689990281831797
52,12.0,1,5,1,1,634773.99778,598843.39413,0,0,188519.7881,1,1,1,5266771.5799,0.8805031446536852
52,12.0,1,5,1,1,634773.99778,598843.39413,0,0,188519.7881,1,1,1,5186650.67,0.8805031446536852
52,12.0,1,5,1,1,633576.31099,598843.39413,0,0,188519.7881,1,1,1,5186650.67,0.8805031446536852
52,12.0,1,5,1,1,634773.99778,598843.39413,0,0,188519.7881,1,1,1,5260880.3366,0.8805031446536852
52,12.0,1,5,1,1,634773.99778,598843.39413,0,0,188519.7881,1,1,1,5247919.6011,0.8805031446536852
43,12.0,1,3,2,1,0.0,0.0,0,0,35.347460268,1,1,1,507513921.23,0.9788686657557426
43,12.0,1,3,2,1,0.0,0.0,0,0,117.82486756,1,1,1,508811019.85,0.9610094072781695
43,12.0,1,3,2,1,0.0,0.0,0,0,35.347460268,1,1,1,406594506.76,0.9617290471966962
43,12.0,1,3,2,1,0.0,0.0,0,0,47.129947024,1,1,1,451276441.85,0.9605855641188024
43,12.0,1,3,2,1,0.0,0.0,0,0,129.60735432,1,1,1,506933645.54,0.9806133895442225
72,12.0,2,0,3,4,451527.91918,0.0,0,0,117824.86756,1,1,1,29521020.567,0.9697766097240204
72,12.0,2,0,3,4,450330.23239,0.0,0,0,117824.86756,1,1,1,29519842.318,0.9697766097240204
72,12.0,2,0,3,4,450330.23239,0.0,0,0,117824.86756,1,1,1,29521020.567,0.9697766097240204
72,12.0,2,0,3,4,450330.23239,0.0,0,0,117824.86756,1,1,1,29519842.318,0.9697766097240204
72,12.0,2,0,3,4,450330.23239,0.0,0,0,117824.86756,1,1,1,29521020.567,0.9697766097240204
52,12.0,1,2,1,1,938986.442,997673.09463,0,0,64803.677158,1,1,1,5267949.8286,0.9122807017544513
52,12.0,1,2,1,1,784484.84632,840776.12536,0,0,200302.27485,1,1,1,12091187.909,0.8792569659450696
52,12.0,1,2,1,1,705437.51829,812031.64245,0,0,587946.08912,1,1,1,8098103.1474,0.7898957498034186
52,12.0,1,2,1,1,1221640.524,958149.43061,0,0,96616.391399,1,1,1,4615200.0623,0.8937437934452763
52,12.0,1,2,1,1,901858.15157,1043185.1926,0,0,18027.204737,1,1,1,10466736.46,0.9933270412133182
68,13.0,1,0,3,4,75454.267661,28744.482918,0,0,0.0,1,1,1,1475638.6413,0.14053402931123002
68,13.0,1,0,3,4,74256.580873,27546.79613,0,0,0.0,1,1,1,1479173.3873,0.14225606091006596
68,13.0,1,0,3,4,75454.267661,28744.482918,0,0,0.0,1,1,1,1477995.1387,0.1402524544177043
68,13.0,1,0,3,4,75454.267661,28744.482918,0,0,0.0,1,1,1,1476699.0651,0.14225606091006596
68,13.0,1,0,3,4,75454.267661,27546.79613,0,0,0.0,1,1,1,1476816.89,0.14225606091006596
60,12.0,1,1,2,2,379666.71188,57488.965837,0,0,4712.9947024,1,1,1,4072734.3721,0.8894230769232583
60,12.0,1,1,2,2,379666.71188,57488.965837,0,0,4712.9947024,1,1,1,4072734.3721,0.8894230769232583
60,12.0,1,1,2,2,379666.71188,57488.965837,0,0,4712.9947024,1,1,1,4072734.3721,0.8894230769232583
60,12.0,1,1,2,2,379666.71188,57488.965837,0,0,4712.9947024,1,1,1,4072734.3721,0.8894230769232583
60,12.0,1,1,2,2,379666.71188,57488.965837,0,0,4712.9947024,1,1,1,4072734.3721,0.8894230769232583
47,12.0,1,3,1,2,850357.61967,898265.0912,0,0,0.0,1,1,1,4677411.5924,0.24488054607781326
47,12.0,1,3,1,2,851555.30646,898265.0912,0,0,0.0,1,1,1,4678707.6659,0.24552429667814335
47,12.0,1,3,1,2,851555.30646,898265.0912,0,0,0.0,1,1,1,4676233.3437,0.24488054607781326
47,12.0,1,3,1,2,850357.61967,898265.0912,0,0,0.0,1,1,1,4677529.4173,0.24552429667814335
47,12.0,1,3,1,2,850357.61967,898265.0912,0,0,0.0,1,1,1,4677411.5924,0.24488054607781326
71,13.0,1,0,1,1,19845670.082,5988433.9413,1,0,0.0,0,0,1,378956586.79,0.31472533061669844
71,13.0,1,0,1,1,20576259.022,6180063.8275,1,0,0.0,0,0,1,413283683.7,0.3259645587559419
71,13.0,1,0,1,1,20576259.022,5988433.9413,1,0,0.0,0,0,1,430446053.91,0.3200093093654752
71,13.0,1,0,1,1,20576259.022,6180063.8275,1,0,0.0,0,0,1,395572249.61,0.2888902844959336
71,13.0,1,0,1,1,19378572.234,5988433.9413,1,0,0.0,0,0,1,376383291.68,0.32838565611427734
49,8.0,2,1,2,3,101803.377,0.0,0,0,17673.730134,1,0,2,247785.69648,0.0816326530612245
49,8.0,2,1,2,3,101803.377,0.0,0,0,17673.730134,1,0,2,255679.96261,0.2788461538516467
49,8.0,2,1,2,3,101803.377,0.0,0,0,17673.730134,1,0,2,302574.25989,0.22413793103448273
49,8.0,2,1,2,3,101803.377,0.0,0,0,17673.730134,1,0,2,293737.39483,0.6280991735547625
49,8.0,2,1,2,3,101803.377,0.0,0,0,17673.730134,1,0,2,273707.16734,0.0816326530612245
64,14.0,1,0,2,1,1964206.3328,44314.411166,0,0,0.0,0,0,1,6945658.1178,0.9049773755659584
64,14.0,1,0,2,1,1964206.3328,44314.411166,0,0,0.0,0,0,1,6945658.1178,0.9049773755659584
64,14.0,1,0,2,1,1964206.3328,44314.411166,0,0,0.0,0,0,1,6945775.9427,0.9049773755659584
64,14.0,1,0,2,1,1964206.3328,44314.411166,0,0,0.0,0,0,1,6945658.1178,0.9049773755659584
64,14.0,1,0,2,1,1964206.3328,45512.097954,0,0,0.0,0,0,1,6944479.8691,0.9049773755659584
26,12.0,2,0,1,1,71861.207296,71861.207296,1,0,4123.8703646,1,1,1,103685.88345,0.7490636704124612
26,12.0,2,0,1,1,71861.207296,71861.207296,1,0,4123.8703646,1,1,1,119003.11624,0.7490636704124612
26,12.0,2,0,1,1,71861.207296,71861.207296,1,0,4123.8703646,1,1,1,93081.645372,0.7490636704124612
26,12.0,2,0,1,1,71861.207296,71861.207296,1,0,4123.8703646,1,1,1,62376.484886,0.7490636704124612
26,12.0,2,0,1,1,71861.207296,71861.207296,1,0,4123.8703646,1,1,1,256858.21128,0.7490636704124612
66,9.0,2,0,1,2,59884.339413,29942.169707,1,0,15317.232783,0,1,1,807371.33998,0.38848806786491424
66,9.0,2,0,1,2,59884.339413,29942.169707,1,0,12960.735432,0,1,1,1646131.2247,0.44444444444506076
66,9.0,2,0,1,2,59884.339413,31139.856495,1,0,22386.724836,0,1,1,904447.24836,0.4322268326420072
66,9.0,2,0,1,2,59884.339413,35930.603648,1,0,22386.724836,0,1,1,1313511.6236,0.5720572057149227
66,9.0,2,0,1,2,59884.339413,32337.543283,1,0,11782.486756,0,1,1,822181.92583,0.14958863126375804
45,12.0,1,3,1,2,136536.29386,137733.98065,0,0,0.0,1,1,1,875438.76597,0.8187134502923976
45,12.0,1,3,1,2,176059.95788,178455.33145,0,0,0.0,1,1,1,893112.4961,0.8248587570591236
45,12.0,1,3,1,2,291037.88955,294630.94991,0,0,0.0,1,1,1,997976.62823,0.8393782383439466
45,12.0,1,3,1,2,166478.46357,168873.83715,0,0,0.0,1,1,1,936707.6971,0.841836734691138
45,12.0,1,3,1,2,144920.10138,147315.47496,0,0,0.0,1,1,1,899003.73948,0.8187134502923976
58,8.0,1,0,2,1,4467371.7202,209595.18795,0,0,0.0,0,1,1,96152161.421,0.8020490863229135
58,8.0,1,0,2,1,4359579.9093,188036.82576,0,0,0.0,0,1,1,84597076.659,0.6635224760508199
58,8.0,1,0,2,1,4587140.3991,186839.13897,0,0,0.0,0,1,1,104527153.01,0.6242894773281036
58,8.0,1,0,2,1,4575163.5312,182048.39182,0,0,0.0,0,1,1,79710879.402,0.6728552178442847
58,8.0,1,0,2,1,4694932.21,189234.51255,0,0,0.0,0,1,1,97431739.483,0.6204146730491565
47,12.0,1,0,2,2,123361.73919,0.0,0,0,0.0,1,0,1,1960959.2708,0.4557538928876863
